ID,DATE,TIME,SECCHI,.SAMPLES,STATION,NET_DIA,TEMP,ROT_1C1,ROT_1C2,ROT_1C3,ROT_1AVe,ROT_1,ACOP_1C1,ACOP_1C2,ACOP_1C3,ACOP_1AVE,ACOP_1,NCOP_1C1,NCOP_1C2,NCOP_1C3,NCOP_1AVE,NCOP_1,CLAD_1C1,CLAD_1C2,CLAD_1C3,CLAD_1AVE,CLAD_1,BOS_1C1,BOS_1C2,BOS_1C3,BOS_1AVE,BOS_1,OTH_1C1,OTH_1C2,OTH_1C3,OTH_1AVE,OTH_1,TOT_1,DEPTH_1,CELL_VOL1,ROT_2C1,ROT_2C2,ROT_2C3,ROT_2AVE,ROT_2,ACOP_2C1,ACOP_2C2,ACOP_2C3,ACOP_2AVE,ACOP_2,NCOP_2C1,NCOP_2C2,NCOP_2C3,NCOP_2AVE,NCOP_2,CLAD_2C1,CLAD_2C2,CLAD_2C3,CLAD_2AVE,CLAD_2,BOS_2C1,BOS_2C2,BOS_2C3,BOS_2AVE,BOS_2,OTH_2C1,OTH_2C2,OTH_2C3,OTH_2AVE,OTH_2,TOT_2,DEPTH_2,CELL_VOL2,TOT_AVE,ROT_AVE,ACOP_AVE,NCOP_AVE,CLAD_AVE,BOS_AVE,OTH_AVE,comments
1361,6/20/2011,1/0/1900,0.75,2,bfc_is,0.070699997,67,192,215,250,219,464639.3438,19,15,11,15,31824.61133,45,29,36,36.66666794,77793.5,0,0,0,0,0,5,6,6,5.666666508,12022.63086,0,0,0,0,0,586280.0859,2,300,252,302,292,282,598302.7107,0,2,1,1,2121.640818,22,25,26,24.33333397,51626.59459,0,0,0,0,0,4,0,0,1.333333373,2828.854508,0,0,0,0,0,654879.8006,2,300,620579.9433,531471.0272,16973.12607,64710.0473,0,7425.742684,0,Lots of Filimintas sp.
1362,6/14/2011,1/0/1900,2,2,ww_is,0.070699997,68,19,18,30,22.33333397,31588.87305,1,2,4,2.333333254,3300.330078,2,1,3,2,2828.854248,2,0,0,0.666666687,942.951416,2,1,2,1.666666627,2357.378662,0,0,0,0,0,41018.38745,3,300,43,43,66,50.66666794,71664.31136,4,9,8,7,9900.990137,3,5,5,4.333333492,6129.184595,1,0,1,0.666666687,942.9514697,2,1,1,1.333333373,1885.902939,0,0,0,0,0,90523.3405,3,300,65770.86398,51626.5922,6600.660107,4479.019422,942.9514429,2121.640801,0,Lots of debris
1363,6/14/2011,1/0/1900,1.5,2,nc_is,0.070699997,75,372,392,404,389.3333435,642464.25,3,2,1,2,3300.330078,19,35,25,26.33333397,43454.34766,1,0,1,0.666666687,1100.110107,59,76,60,65,107260.7266,0,0,0,0,0,797579.7644,3,350,249,301,264,271.3333435,447744.793,1,0,3,1.333333373,2200.220096,22,13,18,17.66666603,29152.91435,2,1,0,1,1650.165023,39,26,47,37.33333206,61606.15875,0,0,0,0,0,542354.2512,3,350,669967.0078,545104.5215,2750.275087,36303.63101,1375.137565,84433.44266,0,
1364,6/14/2011,1/0/1900,1.5,2,wc_is,0.070699997,73,91,105,103,99.66666412,140971.2344,1,4,2,2.333333254,3300.330078,14,5,10,9.666666985,13672.7959,0,0,0,0,0,17,21,13,17,24045.26172,0,0,0,0,0,181989.6221,3,300,76,88,98,87.33333588,123526.6424,1,3,0,1.333333373,1885.902939,17,13,13,14.33333302,20273.45554,0,0,0,0,0,15,13,17,15,21216.40744,0,0,0,0,0,166902.4084,3,300,174446.0152,132248.9384,2593.116509,16973.12572,0,22630.83458,0,
1365,6/14/2011,1/0/1900,4.25,2,ww_ow,0.070699997,73,17,17,23,19,3023.338135,124,104,94,107.3333359,17079.20898,84,108,97,96.33333588,15328.85547,8,12,9,9.666666985,1538.189575,0,1,0,0.333333343,53.04102325,0,0,0,0,0,37022.63319,40,450,20,31,23,24.66666603,3925.035495,108,99,126,111,17662.66018,72,71,106,83,13207.21437,6,10,11,9,1432.107582,0,0,0,0,0,0,0,0,0,0,36227.01763,40,450,36624.82541,3474.186815,17370.93458,14268.03492,1485.148579,26.52051163,0,
1366,6/14/2011,1/0/1900,4,2,pb_ow,0.070699997,69,20,10,13,14.33333302,1737.724854,40,44,14,32.66666794,3960.39624,43,36,43,40.66666794,4930.289063,11,5,7,7.666666508,929.4807129,0,0,0,0,0,0,0,0,0,0,11557.89087,35,300,11,6,14,10.33333302,1252.77833,34,33,36,34.33333206,4162.457007,31,41,25,32.33333206,3919.983775,6,2,7,5,606.1830818,0,0,1,0.333333343,40.41220666,0,1,0,0.333333343,0,9981.814401,35,300,10769.85263,1495.251592,4061.426624,4425.136419,767.8318973,20.20610333,0,
1367,6/7/2011,1/0/1900,0.400000006,2,wc_is,0.070699997,71,155,168,166,163,288189.5313,10,7,7,8,14144.27246,32,33,34,33,58345.12109,0,2,3,1.666666627,2946.723389,16,15,19,16.66666603,29467.23242,0,0,0,0,0,393092.8806,2,250,128,136,141,135,238684.592,10,11,16,12.33333302,21805.75229,27,29,35,30.33333397,53630.36625,0,2,0,0.666666687,1178.689379,14,17,14,15,26520.51023,0,0,0,0,0,341819.9102,2,250,367456.3954,263437.0616,17975.01238,55987.74367,2062.706384,27993.87132,0,
1368,6/7/2011,1/0/1900,0.100000001,2,nc_is,0.070699997,67,55,62,60,59,166902.4063,14,12,10,12,33946.25391,23,12,9,14.66666698,41489.86719,10,7,11,9.333333015,26402.64063,24,20,22,22,62234.79688,0,0,0,0,0,330975.9648,2,400,40,53,50,47.66666794,134842.0645,14,15,10,13,36775.10751,13,13,11,12.33333302,34889.20367,19,20,17,18.66666603,52805.28079,14,13,13,13.33333302,37718.05809,0,0,0,0,0,297029.7145,2,400,314002.8397,150872.2354,35360.68071,38189.53543,39603.96071,49976.42748,0,
1369,6/7/2011,1/0/1900,0.400000006,2,ww_is,0.070699997,72,13,11,18,14,24752.47656,0,1,0,0.333333343,589.3446655,2,2,0,1.333333373,2357.378662,0,0,0,0,0,1,0,0,0.333333343,589.3446655,0,0,0,0,0,28288.54456,2,250,21,34,18,24.33333397,43022.16216,1,1,0,0.666666687,1178.689379,4,2,2,2.666666746,4714.757514,1,0,0,0.333333343,589.3446893,1,0,0,0.333333343,589.3446893,0,0,0,0,0,50094.29843,2,250,39191.42149,33887.31936,884.017022,3536.068088,294.6723446,589.3446774,0,
1370,8/11/2011,1/0/1900,0.75,2,ww_is,0.070699997,80,23,13,13,16.33333397,23102.31055,1,0,0,0.333333343,471.475708,7,8,6,7,9900.990234,1,0,0,0.333333343,471.475708,3,0,0,1,1414.427124,1,0,4,1.666666627,2357.378662,37718.05798,3,300,10,14,11,11.66666698,16501.65068,0,0,0,0,0,7,16,12,11.66666698,16501.65068,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2357.378548,35360.6799,3,300,36539.36894,19801.98061,235.737854,13201.32046,235.737854,707.213562,2357.378605,Other - ostracod
1371,8/11/2011,1/0/1900,0.5,2,wc_is,0.070699997,82,30,27,23,26.66666603,28288.54492,0,0,1,0.333333343,353.6068115,21,17,24,20.66666603,21923.62109,0,0,0,0,0,0,0,2,0.666666687,707.213623,0,0,0,0,0,51272.98645,4,300,32,46,29,35.66666794,37835.92927,0,0,0,0,0,25,24,29,26,27581.33064,0,0,0,0,0,0,0,1,0.333333343,353.6068136,0,0,0,0,0,65770.86672,4,300,58521.92659,33062.2371,176.8034058,24752.47586,0,530.4102183,0,
1372,8/11/2011,1/0/1900,1,2,nc_is,0.070699997,82,22,14,9,15,24752.47461,0,0,0,0,0,14,4,5,7.666666508,12651.26465,0,0,0,0,0,2,1,2,1.666666627,2750.274902,0,0,0,0,0,40154.01416,3,350,1,7,9,5.666666508,9350.934867,0,0,0,0,0,10,4,5,6.333333492,10451.04541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19801.98027,3,350,29977.99722,17051.70474,0,11551.15503,0,1375.137451,0,
1373,8/18/2011,1/0/1900,1,2,ww_is,0.070699997,83,39,31,34,34.66666794,57205.72266,1,0,0,0.333333343,550.0550537,6,3,3,4,6600.660156,0,0,0,0,0,1,0,0,0.333333343,550.0550537,1,0,0,0.333333343,550.0550537,65456.54797,3,350,32,35,36,34.33333206,56655.66368,1,0,0,0.333333343,550.055024,1,3,4,2.666666746,4400.440192,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333343,550.055024,62156.21392,3,350,63806.38095,56930.69317,550.0550389,5500.550174,0,275.0275269,550.0550389,Other - Nematoda
1374,8/18/2011,1/0/1900,1,2,wc_is,0.070699997,84,19,16,39,24.66666603,40704.07031,0,0,0,0,0,19,17,22,19.33333397,31903.19141,0,0,0,0,0,1,0,0,0.333333343,550.0550537,0,0,0,0,0,73157.31677,3,350,11,24,21,18.66666603,30803.07938,2,0,0,0.666666687,1100.110048,7,25,18,16.66666603,27502.74933,0,0,0,0,0,0,0,2,0.666666687,1100.110048,0,0,0,0,0,60506.0488,3,350,66831.68279,35753.57484,550.055024,29702.97037,0,825.0825509,0,
1376,8/18/2011,1/0/1900,3.5,2,pb_ow,0.070699997,80,0,0,0,0,0,45,33,31,36.33333206,4496.699707,8,6,10,8,990.0990601,5,1,2,2.666666746,330.0330505,0,3,1,1.333333373,165.0165253,0,0,0,0,0,5981.848343,40,350,0,0,0,0,0,40,19,53,37.33333206,4620.462166,2,1,5,2.666666746,330.0330329,3,3,5,3.666666746,453.7954166,2,0,1,1,123.7623837,0,0,0,0,0,5528.052999,40,350,5754.950671,0,4558.580937,660.0660465,391.9142336,144.3894545,0,
1377,8/18/2011,1/0/1900,4,2,ww_ow,0.070699997,79,0,0,0,0,0,11,30,45,28.66666603,3547.85498,19,33,33,28.33333397,3506.601074,10,16,12,12.66666698,1567.65686,8,9,7,8,990.0990601,0,0,0,0,0,9612.211975,40,350,0,0,0,0,0,20,8,23,17,2103.960522,13,11,17,13.66666698,1691.419283,10,6,10,8.666666985,1072.607364,3,4,3,3.333333254,412.5412691,0,1,2,1,0,5280.528439,40,350,7446.370207,0,2825.907751,2599.010179,1320.132112,701.3201646,0,Other - Ostracod
1378,8/25/2011,1/0/1900,0.75,2,ww_is,0.070699997,86,16,34,31,27,25459.68945,0,0,1,0.333333343,314.3171692,6,4,5,5,4714.757324,0,1,0,0.333333343,314.3171692,0,0,0,0,0,0,0,0,0,0,30803.08112,3,200,39,35,35,36.33333206,34260.56785,0,1,0,0.333333343,314.3171566,2,6,5,4.333333492,4086.123063,0,0,1,0.333333343,314.3171566,0,1,0,0.333333343,314.3171566,0,0,0,0,0,39289.64238,3,200,35046.36175,29860.12865,314.3171629,4400.440194,314.3171629,157.1585783,0,
1379,8/25/2011,1/0/1900,2,2,wc_is,0.070699997,89,83,53,53,63,74257.42969,1,1,1,1,1178.689331,17,29,13,19.66666603,23180.88867,0,0,0,0,0,1,1,0,0.666666687,785.7929077,1,0,0,0.333333343,392.8964539,99795.69705,3,250,25,40,66,43.66666794,51469.43435,0,0,2,0.666666687,785.7928914,11,17,16,14.66666698,17287.44347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.8964457,69935.56716,3,250,84865.63211,62863.43202,982.2411112,20234.16607,0,392.8964539,392.8964498,Other - ostracod
1380,5/25/2011,1/0/1900,0.25,2,nc_is,0.070699997,73,120,97,126,114.3333359,283003.3125,24,39,36,33,81683.17188,17,17,23,19,47029.70313,0,0,1,0.333333343,825.0825806,10,11,15,12,29702.9707,0,0,0,0,0,442244.2408,2,350,96,92,99,95.66666412,236798.6828,17,9,22,16,39603.96194,37,39,39,38.33333206,94884.489,0,0,1,0.333333343,825.082565,15,8,8,10.33333302,25577.55797,0,0,0,0,0,397689.7743,2,350,419967.0075,259900.9976,60643.56691,70957.09606,825.0825728,27640.26433,0,
1382,5/25/2011,1/0/1900,3,2,ww_is,0.070699997,63,7,8,6,7,12376.23828,0,0,0,0,0,2,1,1,1.333333373,2357.378662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14733.61694,2,250,13,11,4,9.333333015,16501.65025,0,1,0,0.333333343,589.3446893,0,3,0,1,1768.034015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18859.02895,2,250,16796.32295,14438.94426,294.6723446,2062.706339,0,0,0,
1383,5/25/2011,1/0/1900,7,2,pb_ow,0.070699997,63,20,11,30,20.33333397,4793.336914,51,74,78,67.66666412,15951.5957,33,44,27,34.66666794,8172.246582,23,13,10,15.33333302,3614.647461,0,0,0,0,0,0,0,0,0,0,32531.82666,30,500,13,7,21,13.66666698,3221.751105,62,54,53,56.33333206,13279.90029,41,36,36,37.66666794,8879.460457,8,19,7,11.33333302,2671.695902,0,1,0,0.333333343,78.57929577,0,0,0,0,0,28131.38705,30,500,30331.60685,4007.54401,14615.748,8525.853519,3143.171681,39.28964788,0,
1384,5/25/2011,1/0/1900,1,2,wc_is,0.070699997,67,52,60,53,55,97241.86719,2,1,0,1,1768.034058,2,5,5,4,7072.13623,0,0,0,0,0,7,11,15,11,19448.375,0,0,0,0,0,125530.4125,2,250,41,41,36,39.33333206,69542.66901,3,2,2,2.333333254,4125.412561,3,4,3,3.333333254,5893.446577,0,0,0,0,0,15,8,8,10.33333302,18269.68426,0,0,0,0,0,97831.21241,2,250,111680.8124,83392.2681,2946.72331,6482.791404,0,18859.02963,0,
1385,5/24/2011,1/0/1900,3.5,2,bf_ow,0.070699997,61,6,14,11,10.33333302,1644.271729,57,49,45,50.33333206,8009.194336,113,119,108,113.3333359,18033.94727,37,42,36,38.33333206,6099.717285,0,0,0,0,0,2,2,2,2,318.2461243,34105.37674,40,450,21,14,14,16.33333397,2599.010158,44,46,44,44.66666794,7107.497093,105,101,114,106.6666641,16973.1265,36,44,39,39.66666794,6311.881769,0,0,0,0,0,2,0,2,1.333333373,318.2461294,33309.76165,40,450,33707.56919,2121.640943,7558.345714,17503.53688,6205.799527,0,318.2461268,Other - Annalids
1386,5/24/2011,1/0/1900,0.100000001,2,tc_is,0.070699997,59,31,44,24,33,46676.09766,5,4,3,4,5657.708496,14,19,16,16.33333397,23102.31055,2,2,5,3,4243.28125,1,5,1,2.333333254,3300.330078,0,0,0,0,0,82979.72803,3,300,17,22,21,20,28288.54325,1,0,4,1.666666627,2357.378548,15,10,5,10,14144.27162,0,1,3,1.333333373,1885.902939,1,1,3,1.666666627,2357.378548,0,0,0,0,0,49033.47491,3,300,66006.60147,37482.32045,4007.543522,18623.29109,3064.592095,2828.854313,0,
1387,5/24/2011,1/0/1900,3,2,sc_is,0.070699997,62,13,18,10,13.66666698,22552.25586,22,14,31,22.33333397,36853.6875,18,17,25,20,33003.30078,34,25,27,28.66666603,47304.73047,0,0,0,0,0,0,0,1,0.333333343,550.0550537,140264.0297,3,350,17,15,8,13.33333302,22002.19978,37,34,38,36.33333206,59955.99373,33,41,22,32,52805.28073,60,50,64,58,95709.57132,1,1,0,0.666666687,1100.110048,0,0,0,0,550.055024,232123.2106,3,350,186193.6201,22277.22782,48404.84062,42904.29076,71507.1509,550.055024,550.0550389,Other - Annelid (leach)
1388,5/24/2011,1/0/1900,0.100000001,2,tc_ow,0.070699997,59,15,11,26,17.33333397,3677.51123,16,11,17,14.66666698,3111.73999,58,54,52,54.66666794,11598.30371,24,28,37,29.66666603,6294.201172,2,1,1,1.333333373,282.8854675,0,2,0,0.666666687,141.4427338,25106.0843,30,450,19,26,34,26.33333397,5586.987897,19,18,23,20,4243.281845,43,48,47,46,9759.548243,21,31,25,25.66666603,5445.544899,3,2,1,2,424.3281845,3,1,0,1.333333373,141.4427324,25601.1338,30,450,25353.60905,4632.249564,3677.510918,10678.92598,5869.873036,353.606826,141.4427331,Other - Anneilid
1389,5/24/2011,1/0/1900,0.25,2,bfc_is,0.070699997,65,42,46,24,37.33333206,66.00659943,21,15,23,19.66666603,34.7713356,15,18,18,17,30.05657768,25,30,17,24,42.43281555,13,13,13,13,22.98444176,0,0,0,0,0,196.25177,2,0.25,20,20,24,21.33333397,45261.67214,21,17,15,17.66666603,37482.31977,6,5,9,6.666666508,14144.27178,7,19,20,15.33333302,32531.8252,10,10,10,10,21216.40818,1,0,0,0.333333343,0,150636.4971,2,300,75416.37442,22663.83937,18758.54555,7087.164181,16287.12901,10619.69631,0,
1390,5/24/2011,1/0/1900,0.5,2,rc_is,0.070699997,66,388,395,378,387,547383.3125,27,23,26,25.33333397,35832.15625,133,118,114,121.6666641,172088.6406,21,19,21,20.33333397,28760.01953,6,3,2,3.666666746,5186.23291,0,0,0,0,0,789250.3618,3,300,438,503,472,471,666195.1935,25,41,28,31.33333397,44318.71865,91,124,78,97.66666412,138142.3826,20,29,29,26,36775.10622,7,6,6,6.333333492,8958.03892,0,0,0,0,0,894389.4399,3,300,841819.9009,606789.253,40075.43745,155115.5116,32767.56288,7072.135915,0,
1391,5/24/2011,1/0/1900,1.25,2,gh_ow,0.070699997,63,28,30,41,33,4667.609863,16,19,14,16.33333397,2310.231201,79,75,92,82,11598.30371,27,18,28,24.33333397,3441.773193,1,1,1,1,141.4427185,0,0,0,0,0,22159.36069,40,400,42,42,44,42.66666794,6034.889745,23,24,18,21.66666603,3064.592268,89,89,91,89.66666412,12682.69724,22,29,16,22.33333397,3158.887597,1,2,2,1.666666627,235.737868,0,0,0,0,0,25176.80472,40,400,23668.0827,5351.249804,2687.411734,12140.50048,3300.330395,188.5902933,0,
1392,5/24/2011,1/0/1900,1,2,gh_is,0.070699997,61,61,49,73,61,64710.04688,17,16,4,12.33333302,13083.45215,67,77,61,68.33333588,72489.39844,11,11,11,11,11669.02441,1,0,0,0.333333343,353.6068115,0,0,0,0,0,162305.5287,4,300,51,49,41,47,49858.55923,12,13,28,17.66666603,18741.15989,55,53,60,56,59405.94291,12,7,9,9.333333015,9900.990147,2,4,1,2.333333254,2475.247537,0,0,0,0,0,140381.8997,4,300,151343.7142,57284.30305,15912.30602,65947.67067,10785.00728,1414.427174,0,
1393,5/23/2011,1/0/1900,5.5,2,rn_is,0.070699997,64,12,8,9,9.666666985,15951.5957,7,19,11,12.33333302,20352.03516,12,9,6,9,14851.48535,6,6,12,8,13201.32031,0,1,0,0.333333343,550.0550537,0,0,0,0,0,64906.49158,3,350,12,20,15,15.66666698,25852.58588,14,9,20,14.33333302,23652.3648,8,12,15,11.66666698,19251.92579,5,4,9,6,9900.990137,0,0,0,0,0,0,0,0,0,0,78657.86661,3,350,71782.17909,20902.09079,22002.19998,17051.70557,11551.15522,275.0275269,0,
1394,5/19/2011,1/0/1900,5,2,ww.ow,0.070699997,60,20,17,16,17.66666603,2498.821289,166,136,134,145.3333282,20556.3418,111,118,119,116,16407.35547,21,9,12,14,1980.19812,0,0,0,0,0,0,0,0,0,0,41442.71667,40,400,18,19,12,16.33333397,2310.231252,140,157,139,145.3333282,20556.34186,128,128,115,123.6666641,17491.74987,14,19,13,15.33333302,2168.788393,0,0,0,0,0,0,0,0,0,0,42527.11137,40,400,41984.91402,2404.52627,20556.34183,16949.55267,2074.493256,0,0,
1395,5/19/2011,1/0/1900,0.400000006,2,wc_is,0.070699997,59,40,65,49,51.33333206,145214.5156,3,4,6,4.333333492,12258.36914,8,8,11,9,25459.68945,0,0,0,0,0,10,8,11,9.666666985,27345.59375,0,0,0,0,0,210278.168,2,400,64,74,64,67.33333588,190476.2051,5,5,8,6,16973.12655,6,9,7,7.333333492,20744.93289,0,0,0,0,0,11,9,16,12,33946.25309,0,0,0,0,0,262140.5176,2,400,236209.3428,167845.3604,14615.74784,23102.31117,0,30645.92342,0,
1396,5/19/2011,1/0/1900,1.5,2,ww_is,0.070699997,56,4,8,5,5.666666508,10686.78223,12,9,10,10.33333302,19487.66211,12,8,9,9.666666985,18230.39453,1,0,0,0.333333343,628.6343384,0,0,0,0,0,0,0,0,0,0,49033.47321,3,400,6,9,11,8.666666985,16344.49225,14,10,6,10,18859.02883,9,7,7,7.666666508,14458.58847,1,0,0,0.333333343,628.6343131,2,0,1,1,1885.902883,0,0,0,0,0,52176.64675,3,400,50605.05998,13515.63724,19173.34547,16344.4915,628.6343258,942.9514416,0,
1397,5/19/2011,1/0/1900,0.300000012,2,nc_is,0.070699997,62,126,137,116,126.3333359,238252.4063,15,12,13,13.33333302,25145.37109,31,34,31,32,60348.89063,4,5,3,4,7543.611328,35,31,32,32.66666794,61606.16406,0,0,0,0,0,392896.4434,3,400,145,145,110,133.3333282,251453.7082,14,10,13,12.33333302,23259.46829,28,39,31,32.66666794,61606.16325,3,7,3,4.333333492,8172.246127,32,42,5,26.33333397,49662.11046,0,0,0,0,0,394153.6963,3,400,393525.0698,244853.0572,24202.41969,60977.52694,7857.928728,55634.13726,0,
1398,5/13/2011,1/0/1900,7,2,ww_ow,0.070699997,66,27,18,26,23.66666603,3347.477539,128,152,120,133.3333282,18859.0293,103,134,125,120.6666641,17067.42188,15,10,13,12.66666698,1791.60791,0,0,0,0,0,0,0,0,0,0,41065.53662,40,400,28,29,27,28,3960.396277,125,135,146,135.3333282,19141.91462,125,142,146,137.6666718,19471.94908,24,15,21,20,2828.854484,0,0,0,0,0,0,0,0,0,0,45403.11447,40,400,43234.32554,3653.936908,19000.47196,18269.68548,2310.231197,0,0,
1399,5/13/2011,1/0/1900,8,2,pb_ow,0.070699997,64,7,6,6,6.333333492,1194.405396,82,112,123,105.6666641,19927.70703,68,74,60,67.33333588,12698.41406,12,12,11,11.66666698,2200.220459,0,0,0,0,0,0,0,0,0,0,36020.74695,30,400,6,7,2,5,942.9515211,86,109,101,98.66666412,18607.5762,64,67,58,63,11881.18917,10,17,9,12,2263.083651,0,0,0,0,0,0,0,0,0,0,33694.80054,30,400,34857.77374,1068.678458,19267.64162,12289.80161,2231.652055,0,0,
1400,5/12/2011,1/0/1900,0.300000012,2,nc_is,0.070699997,63,219,234,234,229,647807.6875,10,7,6,7.666666508,21687.88281,27,30,36,31,87694.48438,0,1,0,0.333333343,942.9515381,9,7,5,7,19801.98047,0,0,0,0,0,777934.9867,2,400,224,218,234,225.3333282,637435.1825,11,14,9,11.33333302,32060.34924,30,28,35,31,87694.48715,0,1,0,0.333333343,942.9515028,6,7,6,6.333333492,17916.07847,0,0,0,0,0,776049.0489,2,400,776992.0178,642621.435,26874.11603,87694.48576,942.9515205,18859.02947,0,
1401,5/12/2011,1/0/1900,0.5,2,wc_is,0.070699997,59,32,32,32,32,90523.34375,35,21,31,29,82036.78125,22,17,25,21.33333397,60348.89844,0,1,1,0.666666687,1885.903076,4,9,13,8.666666985,24516.73828,0,0,0,0,0,259311.6648,2,400,42,55,40,45.66666794,129184.3556,12,4,6,7.333333492,20744.93289,12,8,10,10,28288.54424,0,1,0,0.333333343,942.9515028,18,10,10,12.66666698,35832.15694,0,0,0,0,0,214992.9412,2,400,237152.303,109853.8497,51390.85707,44318.72134,1414.42729,30174.44761,0,
1402,5/12/2011,1/0/1900,1.5,2,ww_is,0.070699997,57,2,2,2,2,5657.708984,0,2,2,1.333333373,3771.806152,1,4,6,3.666666746,10372.4668,1,0,0,0.333333343,942.9515381,0,0,0,0,0,0,0,0,0,0,20744.93347,2,400,1,3,8,4,11315.4177,1,2,4,2.333333254,6600.660098,8,3,2,4.333333492,12258.36962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30174.44742,2,400,25459.69044,8486.563341,5186.233125,11315.41821,471.475769,0,0,
1403,4/23/2011,1/0/1900,6,2,rn_ow,0.070699997,64,25,33,36,31.33333397,4985.855957,57,60,66,61,9706.506836,75,70,86,77,12252.47559,14,12,11,12.33333302,1962.517822,0,0,0,0,0,0,0,0,0,0,28907.3562,40,450,28,42,25,31.66666603,5038.896948,99,65,68,77.33333588,12305.51741,90,75,67,77.33333588,12305.51741,21,16,12,16.33333397,2599.010158,0,0,0,0,0,0,0,0,0,0,32248.94192,40,450,30578.14906,5012.376453,11006.01212,12278.9965,2280.76399,0,0,
1404,4/11/2011,,0,2,nc_is,0.070699997,0,167,187,186,180,565770.9375,18,18,16,17.33333397,54481.64844,28,27,35,30,94295.15625,0,0,0,0,0,3,3,6,4,12572.6875,0,0,0,0,0,727120.4297,1.799999952,400,115,92,135,114,358321.5898,11,9,10,10,31431.7184,30,20,25,25,78579.296,0,0,0,0,0,4,3,3,3.333333254,10477.23922,0,0,0,0,0,478809.8434,1.799999952,400,602965.1365,462046.2636,42956.68342,86437.22613,0,11524.96336,0,
1405,8/25/2011,1/0/1900,0.5,2,nc_is,0.070699997,82,66,71,60,65.66666412,108360.8281,0,2,0,0.666666687,1100.110107,23,14,18,18.33333397,30253.02734,4,1,1,2,3300.330078,0,0,0,0,0,0,3,0,1,1650.165039,144664.4607,3,350,46,45,43,44.66666794,63177.74839,3,0,3,2,2828.854325,14,14,14,14,19801.98027,0,1,2,1,1414.427162,0,0,0,0,0,0,0,0,0,1414.427162,88637.43731,3,300,116650.949,85769.28826,1964.482216,25027.50381,2357.37862,0,1532.296101,Other - Annelida (leach)
1406,8/25/2011,1/0/1900,0.5,2,nc_is,0.070699997,82,66,71,60,65.66666412,108360.8281,0,2,0,0.666666687,1100.110107,23,14,18,18.33333397,30253.02734,4,1,1,2,3300.330078,0,0,0,0,0,0,3,0,1,1650.165039,144664.4607,3,350,46,45,43,44.66666794,63177.74839,3,0,3,2,2828.854325,14,14,14,14,19801.98027,0,1,2,1,1414.427162,0,0,0,0,0,0,0,0,0,1414.427162,88637.43731,3,300,116650.949,85769.28826,1964.482216,25027.50381,2357.37862,0,1532.296101,
1407,8/30/2011,1/0/1900,1,2,tc_is,0.070699997,81,218,205,209,210.6666718,223479.5,0,1,1,0.666666687,707.213623,27,20,34,27,28642.15039,1,0,0,0.333333343,353.6068115,1,0,0,0.333333343,353.6068115,0,0,0,0,0,253536.0776,4,300,121,121,109,117,165487.9838,0,1,0,0.333333343,471.4757514,20,24,10,18,25459.68982,0,1,0,0.333333343,471.4757514,0,0,0,0,0,0,0,0,0,0,191890.6251,4,400,222713.3514,194483.7419,589.3446872,27050.9201,412.5412815,176.8034058,0,
1408,8/3/2011,1/0/1900,0.5,2,nc_is,0.070699997,83,27,38,33,32.66666794,57755.78125,0,0,1,0.333333343,589.3446655,7,5,9,7,12376.23828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70721.3642,2,250,41,35,43,39.66666794,70132.01818,1,0,0,0.333333343,589.3446893,7,7,9,7.666666508,13554.92717,0,2,0,0.666666687,1178.689379,0,0,0,0,0,0,0,0,0,0,85454.97942,2,250,78088.17181,63943.89972,589.3446774,12965.58272,589.3446893,0,0,
1409,8/30/2011,1/0/1900,2.5,2,gh_is,0.070699997,83,361,363,390,371.3333435,262612,3,4,3,3.333333254,2357.378662,118,142,127,129,91230.55469,8,5,6,6.333333492,4479.02002,2,1,0,1,707.213623,0,0,0,0,0,361386.167,4,200,146,114,167,142.3333282,176155.1161,2,1,1,1.333333373,1650.16513,49,38,46,44.33333206,54867.98736,1,1,2,1.333333373,1650.16513,0,1,2,1,1237.623811,0,0,0,0,0,235561.0575,4,350,298473.6123,219383.558,2003.771896,73049.27102,3064.592575,972.4187168,0,
1410,8/29/2011,1/0/1900,1.5,2,rn_is,0.070699997,82,24,46,33,34.33333206,24281,10,11,11,10.66666698,7543.612305,27,19,24,23.33333397,16501.65234,0,0,0,0,0,3,3,2,2.666666746,1885.903076,0,0,0,0,0,50212.16772,4,200,26,42,41,36.33333206,25695.42679,5,2,4,3.666666746,2593.116612,26,24,33,27.66666603,19566.24265,2,3,0,1.666666627,1178.689315,0,2,0,0.666666687,471.4757514,0,0,0,0,0,49504.95112,4,200,49858.55942,24988.21339,5068.364458,18033.9475,589.3446577,1178.689414,0,
